,Close,EMA_200,EMA_100,VWAP,Trend
83695,156.083,157.011,156.986,156.101,-1
83696,156.215,157.003,156.97,156.117,-1
83697,156.295,156.996,156.957,156.18,-1
83698,156.302,156.989,156.944,156.232,-1
83699,156.422,156.983,156.934,156.318,-1
83700,156.347,156.977,156.922,156.353,-1
83701,156.572,156.973,156.915,156.437,-1
83702,156.6,156.969,156.909,156.516,-1
83703,156.455,156.964,156.9,156.546,-1
83704,156.508,156.959,156.892,156.54,-1
83705,156.689,156.957,156.888,156.534,-1
83706,156.65,156.954,156.883,156.618,-1
83707,156.593,156.95,156.878,156.655,-1
83708,156.65,156.947,156.873,156.654,-1
83709,156.644,156.944,156.869,156.628,-1
83710,156.569,156.94,156.863,156.616,-1
83711,156.548,156.936,156.856,156.572,-1
83712,156.449,156.932,156.848,156.507,-1
83713,156.602,156.928,156.843,156.505,-1
83714,156.741,156.926,156.841,156.573,-1
83715,156.666,156.924,156.838,156.636,-1
83716,156.515,156.92,156.832,156.657,-1
83717,156.409,156.915,156.823,156.588,-1
83718,156.282,156.908,156.812,156.476,-1
83719,156.236,156.902,156.801,156.36,-1
83720,156.39,156.897,156.793,156.316,-1
83721,156.574,156.893,156.789,156.358,-1
83722,156.524,156.89,156.783,156.473,-1
83723,156.375,156.885,156.775,156.476,-1
83724,156.464,156.88,156.769,156.438,-1
83725,156.562,156.877,156.765,156.45,-1
83726,156.586,156.874,156.761,156.497,-1
83727,156.421,156.87,156.755,156.486,-1
83728,156.445,156.866,156.749,156.459,-1
83729,156.429,156.861,156.742,156.43,-1
83730,156.589,156.859,156.739,156.466,-1
83731,156.592,156.856,156.736,156.513,-1
83732,156.46,156.852,156.731,156.547,-1
83733,156.47,156.848,156.726,156.529,-1
83734,156.546,156.845,156.722,156.503,-1
83735,156.558,156.842,156.719,156.513,-1
83736,156.531,156.839,156.715,156.542,-1
83737,156.584,156.837,156.713,156.549,-1
83738,156.517,156.834,156.709,156.546,-1
83739,156.523,156.83,156.705,156.533,-1
83740,156.579,156.828,156.702,156.526,-1
83741,156.53,156.825,156.699,156.524,-1
83742,156.497,156.822,156.695,156.541,-1
83743,156.536,156.819,156.692,156.524,-1
83744,156.529,156.816,156.689,156.519,-1
83745,156.521,156.813,156.685,156.522,-1
83746,156.479,156.81,156.681,156.511,-1
83747,156.572,156.807,156.679,156.522,-1
83748,156.591,156.805,156.677,156.568,-1
83749,156.641,156.804,156.677,156.599,-1
83750,156.773,156.803,156.679,156.65,0
83751,156.687,156.802,156.679,156.681,0
83752,156.736,156.801,156.68,156.716,0
83753,156.817,156.802,156.683,156.728,0
83754,156.769,156.801,156.684,156.761,0
83755,156.804,156.801,156.687,156.791,0
83756,156.795,156.801,156.689,156.783,0
83757,156.79,156.801,156.691,156.784,0
83758,156.814,156.801,156.693,156.787,0
83759,156.803,156.801,156.695,156.793,0
83760,156.794,156.801,156.697,156.787,0
83761,156.955,156.803,156.702,156.842,1
83762,156.95,156.804,156.707,156.927,1
83763,157.044,156.807,156.714,156.98,1
83764,157.018,156.809,156.72,157.008,1
83765,157.135,156.812,156.728,157.04,1
83766,157.188,156.816,156.737,157.09,1
83767,157.251,156.82,156.748,157.164,1
83768,157.52,156.827,156.763,157.3,1
83769,157.622,156.835,156.78,157.436,1
83770,157.552,156.842,156.795,157.529,1
83771,157.321,156.847,156.806,157.518,1
83772,157.409,156.852,156.818,157.443,1
83773,157.571,156.86,156.832,157.443,1
83774,157.431,156.865,156.844,157.453,1
83775,157.48,156.871,156.857,157.484,1
83776,157.681,156.879,156.873,157.529,1
83777,157.553,156.886,156.887,157.565,1
83778,157.432,156.892,156.897,157.57,1
83779,157.249,156.895,156.904,157.464,1
83780,157.172,156.898,156.91,157.336,1
83781,157.1,156.9,156.913,157.227,0
83782,157.081,156.902,156.917,157.125,0
83783,157.136,156.904,156.921,157.099,1
83784,157.147,156.906,156.926,157.104,1
83785,157.148,156.909,156.93,157.136,1
83786,157.106,156.911,156.933,157.128,0
83787,157.061,156.912,156.936,157.106,0
83788,157.112,156.914,156.94,157.097,0
83789,157.09,156.916,156.942,157.093,0
83790,157.117,156.918,156.946,157.101,0
83791,157.098,156.92,156.949,157.108,0
83792,157.19,156.922,156.954,157.132,1
83793,157.149,156.925,156.958,157.151,0
83794,157.208,156.928,156.963,157.169,1
83795,157.175,156.93,156.967,157.175,1
83796,157.127,156.932,156.97,157.169,0
83797,157.179,156.934,156.974,157.165,1
83798,157.096,156.936,156.976,157.159,0
83799,157.017,156.937,156.977,157.135,0
83800,157.113,156.939,156.98,157.101,0
83801,157.049,156.94,156.981,157.073,0
83802,157.102,156.941,156.984,157.082,0
83803,156.957,156.941,156.983,157.035,0
83804,156.938,156.941,156.982,156.985,0
83805,157.027,156.942,156.983,156.967,0
83806,157.006,156.943,156.984,156.97,0
83807,156.992,156.943,156.984,156.996,0
83808,156.946,156.943,156.983,156.974,0
83809,157.047,156.944,156.984,156.986,0
83810,156.709,156.942,156.979,156.917,-1
83811,156.351,156.936,156.966,156.739,-1
83812,156.37,156.931,156.955,156.583,-1
83813,156.025,156.922,156.936,156.335,-1
83814,155.925,156.912,156.916,156.128,-1
83815,156.071,156.903,156.899,156.017,-1
83816,156.099,156.895,156.884,156.009,-1
83817,155.984,156.886,156.866,156.063,-1
83818,156.096,156.878,156.851,156.09,-1
83819,156.073,156.87,156.835,156.056,-1
83820,156.321,156.865,156.825,156.14,-1
83821,156.204,156.858,156.813,156.193,-1
83822,156.065,156.85,156.798,156.199,-1
83823,155.977,156.842,156.782,156.086,-1
83824,156.198,156.835,156.77,156.092,-1
83825,155.97,156.827,156.754,156.063,-1
83826,156.249,156.821,156.744,156.13,-1
83827,156.272,156.816,156.735,156.112,-1
83828,156.296,156.81,156.726,156.204,-1
83829,156.341,156.806,156.719,156.257,-1
83830,156.386,156.801,156.712,156.312,-1
83831,156.525,156.799,156.708,156.38,-1
83832,156.444,156.795,156.703,156.432,-1
83833,156.381,156.791,156.697,156.462,-1
83834,156.36,156.787,156.69,156.409,-1
83835,156.365,156.783,156.684,156.361,-1
83836,156.411,156.779,156.678,156.35,-1
83837,156.386,156.775,156.672,156.361,-1
83838,156.389,156.771,156.667,156.389,-1
83839,156.37,156.767,156.661,156.38,-1
83840,156.341,156.763,156.655,156.376,-1
83841,156.345,156.759,156.648,156.37,-1
83842,156.2,156.753,156.64,156.305,-1
83843,156.225,156.748,156.631,156.266,-1
83844,156.251,156.743,156.624,156.249,-1
83845,156.212,156.738,156.616,156.242,-1
83846,156.193,156.732,156.607,156.22,-1
83847,156.141,156.726,156.598,156.19,-1
83848,156.093,156.72,156.588,156.139,-1
83849,156.113,156.714,156.579,156.11,-1
83850,156.13,156.708,156.57,156.089,-1
83851,156.182,156.703,156.562,156.115,-1
83852,156.0,156.696,156.551,156.112,-1
83853,156.086,156.69,156.542,156.09,-1
83854,156.056,156.684,156.532,156.054,-1
83855,156.084,156.678,156.523,156.058,-1
83856,156.048,156.671,156.514,156.049,-1
83857,156.309,156.668,156.51,156.128,-1
83858,156.378,156.665,156.507,156.25,-1
83859,156.303,156.661,156.503,156.332,-1
83860,156.237,156.657,156.498,156.337,-1
83861,156.261,156.653,156.493,156.277,-1
83862,156.312,156.65,156.49,156.246,-1
83863,156.353,156.647,156.487,156.265,-1
83864,156.298,156.643,156.483,156.306,-1
83865,156.297,156.64,156.479,156.298,-1
83866,156.15,156.635,156.473,156.262,-1
83867,156.204,156.631,156.468,156.195,-1
83868,156.063,156.625,156.46,156.136,-1
83869,156.415,156.623,156.459,156.195,-1
83870,156.143,156.618,156.452,156.226,-1
83871,156.383,156.616,156.451,156.267,-1
83872,156.548,156.615,156.453,156.325,0
83873,156.471,156.614,156.453,156.384,-1
83874,156.417,156.612,156.453,156.46,-1
83875,156.512,156.611,156.454,156.465,0
83876,156.503,156.61,156.455,156.478,0
83877,156.463,156.608,156.455,156.489,-1
83878,156.515,156.607,156.456,156.493,0
83879,156.482,156.606,156.457,156.491,-1
83880,156.48,156.605,156.457,156.494,-1
83881,156.426,156.603,156.456,156.472,-1
83882,156.549,156.603,156.458,156.479,0
83883,156.589,156.602,156.461,156.519,0
83884,156.697,156.603,156.466,156.572,0
83885,156.535,156.603,156.467,156.608,0
83886,156.637,156.603,156.47,156.63,0
83887,156.656,156.604,156.474,156.614,0
83888,156.64,156.604,156.477,156.639,0
83889,156.702,156.605,156.482,156.654,0
83890,156.669,156.606,156.485,156.661,0
83891,156.77,156.607,156.491,156.701,1
83892,156.776,156.609,156.497,156.785,1
83893,156.637,156.609,156.5,156.762,0
83894,156.486,156.608,156.499,156.676,-1
83895,156.659,156.608,156.502,156.599,0
83896,156.592,156.608,156.504,156.568,0
83897,156.731,156.609,156.509,156.627,1
83898,156.79,156.611,156.514,156.691,1
83899,156.712,156.612,156.518,156.733,0
83900,156.768,156.614,156.523,156.761,1
83901,156.666,156.614,156.526,156.744,0
83902,156.747,156.616,156.53,156.74,1
83903,156.73,156.617,156.534,156.712,0
83904,156.547,156.616,156.535,156.666,0
83905,156.567,156.616,156.535,156.613,0
83906,156.602,156.615,156.536,156.591,0
83907,156.65,156.616,156.539,156.607,0
83908,156.694,156.617,156.542,156.643,0
83909,156.592,156.616,156.543,156.661,0
83910,156.686,156.617,156.546,156.658,0
83911,156.813,156.619,156.551,156.674,1
83912,156.846,156.621,156.557,156.727,1
83913,156.785,156.623,156.561,156.793,1
83914,156.942,156.626,156.569,156.832,1
83915,157.018,156.63,156.578,156.911,1
83916,156.829,156.632,156.583,156.939,1
83917,156.679,156.632,156.585,156.857,0
83918,156.786,156.634,156.589,156.797,1
83919,156.703,156.635,156.591,156.763,0
83920,156.452,156.633,156.588,156.664,-1
83921,156.285,156.629,156.582,156.502,-1
83922,156.123,156.624,156.573,156.32,-1
83923,156.072,156.619,156.563,156.231,-1
83924,156.037,156.613,156.553,156.141,-1
83925,155.987,156.607,156.541,156.071,-1
83926,155.979,156.601,156.53,156.021,-1
83927,156.095,156.596,156.522,156.004,-1
83928,155.997,156.59,156.511,156.02,-1
83929,155.943,156.583,156.5,156.01,-1
83930,155.83,156.576,156.487,155.946,-1
83931,155.971,156.57,156.477,155.918,-1
83932,156.084,156.565,156.469,155.928,-1
83933,155.964,156.559,156.459,155.984,-1
83934,156.096,156.554,156.452,156.026,-1
83935,156.099,156.55,156.445,156.04,-1
83936,156.222,156.546,156.44,156.122,-1
83937,156.217,156.543,156.436,156.166,-1
83938,156.252,156.54,156.432,156.197,-1
83939,156.301,156.538,156.43,156.234,-1
83940,156.276,156.535,156.427,156.258,-1
83941,155.983,156.53,156.418,156.198,-1
83942,155.988,156.524,156.409,156.127,-1
83943,156.178,156.521,156.405,156.066,-1
83944,156.095,156.517,156.399,156.078,-1
83945,156.122,156.513,156.393,156.106,-1
83946,156.226,156.51,156.39,156.129,-1
83947,156.213,156.507,156.386,156.177,-1
83948,156.241,156.504,156.383,156.224,-1
83949,156.229,156.502,156.38,156.24,-1
83950,156.359,156.5,156.38,156.275,-1
83951,156.343,156.499,156.379,156.322,-1
83952,156.307,156.497,156.378,156.326,-1
83953,156.27,156.494,156.376,156.313,-1
83954,156.162,156.491,156.371,156.248,-1
83955,156.186,156.488,156.368,156.214,-1
83956,156.429,156.487,156.369,156.256,0
83957,156.01,156.483,156.362,156.241,-1
83958,156.041,156.478,156.355,156.184,-1
83959,156.014,156.474,156.349,156.065,-1
83960,155.933,156.468,156.34,156.011,-1
83961,155.988,156.464,156.333,155.986,-1
83962,155.954,156.458,156.326,155.957,-1
83963,156.23,156.456,156.324,156.023,-1
83964,156.163,156.453,156.321,156.13,-1
83965,156.253,156.451,156.32,156.182,-1
83966,156.234,156.449,156.318,156.225,-1
83967,156.121,156.446,156.314,156.232,-1
83968,156.061,156.442,156.309,156.167,-1
83969,156.223,156.44,156.307,156.128,-1
83970,156.284,156.438,156.307,156.145,-1
83971,156.2,156.436,156.305,156.218,-1
83972,156.064,156.432,156.3,156.217,-1
83973,155.965,156.428,156.293,156.148,-1
83974,155.83,156.422,156.284,156.026,-1
83975,155.834,156.416,156.275,155.925,-1
83976,155.613,156.408,156.262,155.786,-1
83977,155.677,156.401,156.25,155.72,-1
83978,155.764,156.394,156.241,155.697,-1
83979,155.776,156.388,156.232,155.718,-1
83980,155.759,156.382,156.222,155.748,-1
83981,155.717,156.375,156.212,155.743,-1
83982,155.773,156.369,156.204,155.738,-1
83983,155.755,156.363,156.195,155.758,-1
83984,155.827,156.358,156.187,155.783,-1
83985,155.776,156.352,156.179,155.787,-1
83986,155.849,156.347,156.173,155.81,-1
83987,155.781,156.341,156.165,155.814,-1
83988,155.669,156.335,156.155,155.766,-1
83989,155.746,156.329,156.147,155.739,-1
83990,155.723,156.323,156.139,155.724,-1
83991,155.569,156.315,156.127,155.7,-1
83992,155.602,156.308,156.117,155.656,-1
83993,155.596,156.301,156.107,155.598,-1
83994,155.562,156.294,156.096,155.573,-1
83995,155.547,156.286,156.085,155.542,-1
83996,155.489,156.278,156.073,155.526,-1
83997,155.239,156.268,156.057,155.392,-1
83998,155.243,156.258,156.041,155.308,-1
83999,155.238,156.248,156.025,155.278,-1
84000,155.112,156.236,156.007,155.225,-1
84001,155.174,156.226,155.99,155.19,-1
84002,155.218,156.216,155.975,155.159,-1
84003,155.238,156.206,155.96,155.203,-1
84004,155.113,156.195,155.943,155.189,-1
84005,154.74,156.181,155.92,155.097,-1
84006,154.908,156.168,155.9,154.979,-1
84007,154.859,156.155,155.879,154.865,-1
84008,154.85,156.142,155.859,154.85,-1
84009,154.881,156.129,155.839,154.847,-1
84010,154.942,156.118,155.821,154.871,-1
84011,155.167,156.108,155.809,154.947,-1
84012,155.188,156.099,155.796,155.082,-1
84013,155.428,156.092,155.789,155.213,-1
84014,155.312,156.085,155.78,155.301,-1
84015,155.081,156.075,155.766,155.286,-1
84016,155.043,156.064,155.751,155.186,-1
84017,155.047,156.054,155.737,155.079,-1
84018,154.981,156.044,155.722,155.025,-1
84019,154.887,156.032,155.706,154.975,-1
84020,155.056,156.022,155.693,154.964,-1
84021,154.947,156.012,155.678,154.953,-1
84022,155.048,156.002,155.666,155.0,-1
84023,155.073,155.993,155.654,155.02,-1
84024,155.117,155.984,155.643,155.051,-1
84025,155.17,155.976,155.634,155.106,-1
84026,155.194,155.968,155.625,155.157,-1
84027,155.156,155.96,155.616,155.173,-1
84028,155.143,155.952,155.607,155.17,-1
84029,155.096,155.943,155.597,155.146,-1
84030,155.126,155.935,155.587,155.122,-1
84031,155.136,155.927,155.578,155.131,-1
84032,155.166,155.92,155.57,155.137,-1
84033,155.155,155.912,155.562,155.144,-1
84034,155.156,155.905,155.554,155.167,-1
84035,155.171,155.897,155.546,155.166,-1
84036,155.119,155.89,155.538,155.154,-1
84037,155.067,155.881,155.528,155.114,-1
84038,155.112,155.874,155.52,155.103,-1
84039,155.2,155.867,155.514,155.122,-1
84040,155.179,155.86,155.507,155.146,-1
84041,155.125,155.853,155.5,155.168,-1
84042,155.057,155.845,155.491,155.124,-1
84043,155.139,155.838,155.484,155.105,-1
84044,155.133,155.831,155.477,155.101,-1
84045,155.163,155.824,155.471,155.124,-1
84046,155.182,155.818,155.465,155.14,-1
84047,155.19,155.812,155.46,155.166,-1
84048,155.205,155.806,155.455,155.182,-1
84049,155.17,155.799,155.449,155.179,-1
84050,155.223,155.794,155.444,155.183,-1
84051,155.147,155.787,155.439,155.18,-1
84052,155.08,155.78,155.431,155.142,-1
84053,155.11,155.773,155.425,155.108,-1
84054,155.066,155.766,155.418,155.077,-1
84055,155.131,155.76,155.412,155.09,-1
84056,155.109,155.754,155.406,155.101,-1
84057,155.109,155.747,155.4,155.111,-1
84058,155.113,155.741,155.395,155.103,-1
84059,155.336,155.737,155.394,155.159,-1
84060,155.406,155.734,155.394,155.285,-1
84061,155.513,155.731,155.396,155.399,-1
84062,155.496,155.729,155.398,155.446,-1
84063,155.48,155.727,155.4,155.475,-1
84064,155.731,155.727,155.406,155.554,0
84065,155.824,155.728,155.415,155.64,0
84066,155.713,155.727,155.421,155.722,0
84067,155.791,155.728,155.428,155.78,0
84068,155.852,155.729,155.436,155.781,1
84069,155.85,155.73,155.444,155.806,1
84070,155.745,155.731,155.45,155.815,0
84071,155.63,155.73,155.454,155.756,0
84072,155.848,155.731,155.462,155.766,1
84073,155.818,155.732,155.469,155.802,0
84074,155.954,155.734,155.478,155.838,1
84075,155.969,155.736,155.488,155.883,1
84076,156.046,155.739,155.499,155.931,1
84077,156.012,155.742,155.509,155.963,1
84078,156.001,155.745,155.519,156.01,1
84079,155.967,155.747,155.528,155.989,1
84080,156.099,155.75,155.539,155.993,1
84081,156.051,155.753,155.549,156.011,1
84082,156.111,155.757,155.561,156.09,1
84083,156.202,155.761,155.573,156.117,1
84084,156.102,155.765,155.584,156.126,1
84085,156.138,155.768,155.595,156.14,1
84086,156.155,155.772,155.606,156.135,1
84087,156.149,155.776,155.617,156.14,1
84088,156.139,155.78,155.627,156.149,1
84089,156.096,155.783,155.636,156.137,1
84090,156.042,155.785,155.644,156.099,1
84091,156.025,155.788,155.652,156.054,1
84092,155.97,155.79,155.658,156.025,1
84093,155.935,155.791,155.664,155.992,1
84094,155.904,155.792,155.668,155.949,0
84095,155.896,155.793,155.673,155.91,0
84096,155.962,155.795,155.679,155.915,1
84097,155.96,155.796,155.684,155.932,1
84098,156.083,155.799,155.692,155.996,1
84099,155.989,155.801,155.698,156.025,1
84100,155.638,155.8,155.697,155.903,-1
84101,155.55,155.797,155.694,155.724,-1
84102,155.486,155.794,155.69,155.596,-1
84103,155.412,155.79,155.684,155.497,-1
84104,155.252,155.785,155.676,155.408,-1
84105,155.333,155.78,155.669,155.349,-1
84106,155.267,155.775,155.661,155.292,-1
84107,155.24,155.77,155.653,155.257,-1
84108,154.548,155.758,155.631,154.902,-1
84109,154.288,155.743,155.604,154.679,-1
84110,154.177,155.728,155.576,154.507,-1
84111,153.978,155.71,155.544,154.26,-1
84112,153.677,155.69,155.507,154.002,-1
84113,153.407,155.667,155.466,153.729,-1
84114,153.278,155.643,155.422,153.519,-1
84115,153.312,155.62,155.381,153.374,-1
84116,153.55,155.6,155.344,153.377,-1
84117,153.458,155.578,155.307,153.417,-1
84118,153.382,155.556,155.269,153.49,-1
84119,153.375,155.535,155.231,153.426,-1
84120,153.448,155.514,155.196,153.393,-1
84121,153.457,155.494,155.162,153.419,-1
84122,153.555,155.474,155.13,153.476,-1
84123,153.533,155.455,155.098,153.516,-1
84124,153.562,155.436,155.068,153.545,-1
84125,153.536,155.417,155.037,153.547,-1
84126,153.51,155.398,155.007,153.546,-1
84127,153.532,155.38,154.978,153.533,-1
84128,153.673,155.363,154.952,153.552,-1
84129,153.704,155.346,154.927,153.636,-1
84130,153.709,155.33,154.903,153.688,-1
84131,153.758,155.314,154.881,153.721,-1
84132,153.625,155.297,154.856,153.663,-1
84133,153.511,155.28,154.829,153.604,-1
84134,153.25,155.259,154.798,153.498,-1
84135,153.197,155.239,154.766,153.379,-1
84136,153.346,155.22,154.738,153.292,-1
84137,153.356,155.202,154.711,153.296,-1
84138,153.452,155.184,154.686,153.345,-1
84139,153.486,155.167,154.662,153.416,-1
84140,153.33,155.149,154.636,153.425,-1
84141,153.411,155.132,154.611,153.424,-1
84142,153.373,155.114,154.587,153.384,-1
84143,153.329,155.096,154.562,153.375,-1
84144,153.378,155.079,154.538,153.371,-1
84145,153.349,155.062,154.515,153.355,-1
84146,153.499,155.047,154.495,153.397,-1
84147,153.626,155.032,154.478,153.468,-1
84148,153.227,155.014,154.453,153.432,-1
84149,153.038,154.995,154.425,153.304,-1
84150,153.045,154.975,154.397,153.163,-1
84151,152.886,154.955,154.368,153.029,-1
84152,152.863,154.934,154.338,152.946,-1
84153,153.052,154.915,154.312,152.934,-1
84154,153.037,154.896,154.287,152.985,-1
84155,153.011,154.878,154.262,153.027,-1
84156,153.132,154.86,154.239,153.076,-1
84157,153.166,154.843,154.218,153.156,-1
84158,152.901,154.824,154.192,153.123,-1
84159,152.931,154.805,154.167,153.073,-1
84160,153.107,154.788,154.146,152.996,-1
84161,152.879,154.769,154.121,152.978,-1
84162,153.044,154.752,154.1,152.998,-1
84163,153.047,154.735,154.079,153.018,-1
84164,153.024,154.718,154.058,153.033,-1
84165,153.092,154.702,154.039,153.055,-1
84166,152.892,154.684,154.016,153.007,-1
84167,152.957,154.667,153.995,152.996,-1
84168,152.92,154.649,153.974,152.942,-1
84169,152.87,154.632,153.952,152.922,-1
84170,152.928,154.615,153.932,152.916,-1
84171,152.913,154.598,153.912,152.903,-1
84172,152.935,154.581,153.892,152.913,-1
84173,153.015,154.566,153.875,152.924,-1
84174,152.929,154.549,153.856,152.949,-1
84175,152.947,154.533,153.838,152.958,-1
84176,153.105,154.519,153.824,153.025,-1
84177,153.08,154.505,153.809,153.038,-1
84178,153.2,154.492,153.797,153.076,-1
84179,153.166,154.479,153.784,153.147,-1
84180,153.14,154.465,153.772,153.16,-1
84181,153.044,154.451,153.757,153.143,-1
84182,153.079,154.438,153.744,153.105,-1
84183,153.153,154.425,153.732,153.089,-1
84184,153.211,154.413,153.722,153.131,-1
84185,153.187,154.401,153.711,153.179,-1
84186,153.063,154.387,153.698,153.16,-1
84187,153.097,154.374,153.686,153.145,-1
84188,153.122,154.362,153.675,153.103,-1
84189,153.17,154.35,153.665,153.124,-1
84190,153.228,154.339,153.657,153.169,-1
84191,153.17,154.327,153.647,153.189,-1
84192,153.213,154.316,153.638,153.204,-1
84193,153.092,154.304,153.627,153.165,-1
84194,152.75,154.289,153.61,153.037,-1
84195,153.017,154.276,153.598,152.959,-1
84196,153.015,154.263,153.587,152.954,-1
84197,152.956,154.25,153.574,152.987,-1
84198,152.993,154.238,153.563,153.006,-1
84199,153.006,154.226,153.552,152.976,-1
84200,153.073,154.214,153.542,153.001,-1
84201,153.363,154.206,153.539,153.115,-1
84202,153.295,154.197,153.534,153.225,-1
84203,153.453,154.189,153.532,153.336,-1
84204,153.498,154.182,153.532,153.417,-1
84205,153.504,154.176,153.531,153.481,-1
84206,153.251,154.166,153.526,153.451,-1
84207,153.296,154.158,153.521,153.382,-1
84208,153.531,154.151,153.521,153.372,-1
84209,153.502,154.145,153.521,153.439,-1
84210,153.456,154.138,153.52,153.491,-1
84211,153.474,154.132,153.519,153.506,-1
84212,153.513,154.125,153.519,153.475,-1
84213,153.514,154.119,153.518,153.485,-1
84214,153.496,154.113,153.518,153.493,-1
84215,153.452,154.107,153.517,153.483,-1
84216,153.425,154.1,153.515,153.47,-1
84217,153.481,154.094,153.514,153.461,-1
84218,153.593,154.089,153.516,153.507,-1
84219,153.587,154.084,153.517,153.558,-1
84220,153.622,154.079,153.519,153.58,-1
84221,153.533,154.074,153.52,153.589,-1
84222,153.5,154.068,153.519,153.543,-1
84223,153.599,154.063,153.521,153.537,-1
84224,153.575,154.058,153.522,153.547,-1
84225,153.611,154.054,153.524,153.584,-1
84226,153.539,154.049,153.524,153.565,-1
84227,153.48,154.043,153.523,153.527,-1
84228,153.33,154.036,153.519,153.47,-1
84229,153.342,154.029,153.516,153.391,-1
84230,153.316,154.022,153.512,153.338,-1
84231,153.147,154.013,153.504,153.277,-1
84232,153.085,154.004,153.496,153.205,-1
84233,152.976,153.994,153.486,153.091,-1
84234,153.102,153.985,153.478,153.054,-1
84235,153.058,153.976,153.47,153.033,-1
84236,153.132,153.967,153.463,153.07,-1
84237,153.106,153.959,153.456,153.093,-1
84238,153.162,153.951,153.45,153.111,-1
84239,153.189,153.943,153.445,153.139,-1
84240,153.13,153.935,153.439,153.149,-1
84241,153.09,153.927,153.432,153.133,-1
84242,153.227,153.92,153.428,153.158,-1
84243,153.169,153.912,153.423,153.17,-1
84244,153.39,153.907,153.422,153.234,-1
84245,153.47,153.903,153.423,153.307,-1
84246,153.43,153.898,153.423,153.384,-1
84247,153.331,153.892,153.421,153.424,-1
84248,153.357,153.887,153.42,153.386,-1
84249,153.288,153.881,153.418,153.341,-1
84250,153.385,153.876,153.417,153.332,-1
84251,153.343,153.871,153.415,153.326,-1
84252,153.275,153.865,153.413,153.321,-1
84253,153.019,153.857,153.405,153.218,-1
84254,153.107,153.849,153.399,153.146,-1
84255,152.874,153.839,153.389,153.035,-1
84256,152.839,153.829,153.378,152.941,-1
84257,153.003,153.821,153.37,152.911,-1
84258,152.781,153.811,153.359,152.882,-1
84259,152.937,153.802,153.35,152.903,-1
84260,153.055,153.795,153.344,152.906,-1
84261,153.059,153.787,153.339,152.973,-1
84262,153.092,153.781,153.334,153.056,-1
84263,152.957,153.772,153.326,153.065,-1
84264,153.035,153.765,153.321,153.049,-1
84265,153.017,153.758,153.315,153.012,-1
84266,153.092,153.751,153.31,153.03,-1
84267,153.035,153.744,153.305,153.044,-1
84268,153.033,153.737,153.299,153.058,-1
84269,152.95,153.729,153.292,153.037,-1
84270,152.981,153.721,153.286,153.004,-1
84271,153.025,153.715,153.281,152.996,-1
84272,153.085,153.708,153.277,153.052,-1
84273,153.102,153.702,153.274,153.074,-1
84274,153.054,153.696,153.269,153.082,-1
84275,152.999,153.689,153.264,153.048,-1
84276,152.872,153.681,153.256,153.008,-1
84277,152.995,153.674,153.251,152.966,-1
84278,152.979,153.667,153.246,152.952,-1
84279,153.024,153.661,153.241,152.969,-1
84280,153.036,153.654,153.237,152.993,-1
84281,152.99,153.648,153.232,152.999,-1
84282,152.943,153.641,153.227,152.989,-1
84283,152.974,153.634,153.222,152.964,-1
84284,152.968,153.627,153.217,152.949,-1
84285,152.97,153.621,153.212,152.958,-1
84286,152.98,153.615,153.207,152.961,-1
84287,153.128,153.61,153.206,153.016,-1
84288,153.242,153.606,153.206,153.127,-1
84289,153.284,153.603,153.208,153.202,-1
84290,153.14,153.598,153.207,153.229,-1
84291,153.143,153.594,153.205,153.19,-1
84292,153.082,153.589,153.203,153.138,-1
84293,153.236,153.585,153.203,153.136,-1
84294,153.182,153.581,153.203,153.163,-1
84295,153.162,153.577,153.202,153.193,-1
84296,152.907,153.57,153.196,153.097,-1
84297,152.969,153.564,153.192,153.005,-1
84298,152.832,153.557,153.185,152.926,-1
84299,153.005,153.552,153.181,152.918,-1
84300,152.947,153.545,153.177,152.932,-1
84301,153.226,153.542,153.178,153.041,-1
84302,153.402,153.541,153.182,153.167,0
84303,153.672,153.542,153.192,153.335,1
84304,153.541,153.542,153.199,153.512,0
84305,153.468,153.541,153.204,153.553,0
84306,153.553,153.542,153.211,153.538,0
84307,153.408,153.54,153.215,153.497,0
84308,153.348,153.538,153.217,153.481,-1
84309,153.329,153.536,153.22,153.406,-1
84310,152.955,153.53,153.214,153.18,-1
84311,152.943,153.525,153.209,153.071,-1
84312,152.759,153.517,153.2,152.967,-1
84313,152.664,153.509,153.189,152.818,-1
84314,152.753,153.501,153.181,152.749,-1
84315,152.711,153.493,153.172,152.707,-1
84316,152.737,153.486,153.163,152.704,-1
84317,152.657,153.477,153.153,152.706,-1
84318,152.667,153.469,153.143,152.692,-1
84319,152.677,153.461,153.134,152.685,-1
84320,152.659,153.453,153.125,152.677,-1
84321,152.766,153.447,153.118,152.684,-1
84322,152.901,153.441,153.113,152.772,-1
84323,152.794,153.435,153.107,152.82,-1
84324,152.895,153.429,153.103,152.843,-1
84325,152.914,153.424,153.099,152.86,-1
84326,152.937,153.419,153.096,152.905,-1
84327,152.875,153.414,153.091,152.927,-1
84328,152.886,153.409,153.087,152.905,-1
84329,152.84,153.403,153.082,152.873,-1
84330,152.751,153.397,153.076,152.824,-1
84331,152.827,153.391,153.071,152.801,-1
84332,152.867,153.386,153.067,152.805,-1
84333,152.876,153.381,153.063,152.836,-1
84334,152.975,153.377,153.061,152.875,-1
84335,152.965,153.372,153.059,152.928,-1
